Latitude,Longitude,Date,Temperature
12.700005,107.0,2024-05-27,28.6
12.700005,107.0,2024-05-28,28.0
12.700005,107.0,2024-05-29,27.1
12.700005,107.0,2024-05-30,26.4
12.5,107.100006,2023-05-19,26.7
12.5,107.100006,2023-05-20,26.2
12.5,107.100006,2023-05-21,25.6
12.5,107.100006,2023-05-22,25.5
12.5,107.100006,2023-05-23,26.2
12.5,107.100006,2023-05-24,26.0
12.5,107.100006,2023-05-25,24.9
12.5,107.100006,2023-05-26,24.7
12.5,107.100006,2023-05-27,24.1
12.5,107.100006,2023-05-28,23.4
12.5,107.100006,2023-05-29,24.2
12.5,107.100006,2023-05-30,24.3
12.5,107.100006,2023-05-31,24.5
12.5,107.100006,2023-06-01,24.5
12.5,107.100006,2023-06-02,25.0
12.5,107.100006,2023-06-03,25.6
12.5,107.100006,2023-06-04,25.0
12.5,107.100006,2023-06-05,24.5
12.5,107.100006,2023-06-06,23.4
12.5,107.100006,2023-06-07,23.4
12.5,107.100006,2023-06-08,24.0
12.5,107.100006,2023-06-09,24.2
12.5,107.100006,2023-06-10,23.8
12.5,107.100006,2023-06-11,23.6
12.5,107.100006,2023-06-12,24.0
12.5,107.100006,2023-06-13,24.4
12.5,107.100006,2023-06-14,24.5
12.5,107.100006,2023-06-15,25.3
12.5,107.100006,2023-06-16,24.5
12.5,107.100006,2023-06-17,24.0
12.5,107.100006,2023-06-18,23.1
12.5,107.100006,2023-06-19,25.1
12.5,107.100006,2023-06-20,25.2
12.5,107.100006,2023-06-21,24.7
12.5,107.100006,2023-06-22,25.2
12.5,107.100006,2023-06-23,25.9
12.5,107.100006,2023-06-24,24.8
12.5,107.100006,2023-06-25,24.7
12.5,107.100006,2023-06-26,24.6
12.5,107.100006,2023-06-27,24.2
12.5,107.100006,2023-06-28,24.2
12.5,107.100006,2023-06-29,24.3
12.5,107.100006,2023-06-30,24.0
12.5,107.100006,2023-07-01,23.5
12.5,107.100006,2023-07-02,23.4
12.5,107.100006,2023-07-03,24.2
12.5,107.100006,2023-07-04,24.1
12.5,107.100006,2023-07-05,24.4
12.5,107.100006,2023-07-06,24.3
12.5,107.100006,2023-07-07,25.0
12.5,107.100006,2023-07-08,24.4
12.5,107.100006,2023-07-09,23.9
12.5,107.100006,2023-07-10,24.9
12.5,107.100006,2023-07-11,24.9
12.5,107.100006,2023-07-12,24.6
12.5,107.100006,2023-07-13,24.4
12.5,107.100006,2023-07-14,24.0
12.5,107.100006,2023-07-15,23.8
12.5,107.100006,2023-07-16,23.3
12.5,107.100006,2023-07-17,23.2
12.5,107.100006,2023-07-18,23.6
12.5,107.100006,2023-07-19,23.8
12.5,107.100006,2023-07-20,23.2
12.5,107.100006,2023-07-21,23.6
12.5,107.100006,2023-07-22,23.7
12.5,107.100006,2023-07-23,23.6
12.5,107.100006,2023-07-24,22.8
12.5,107.100006,2023-07-25,23.2
12.5,107.100006,2023-07-26,23.2
12.5,107.100006,2023-07-27,23.4
12.5,107.100006,2023-07-28,24.0
12.5,107.100006,2023-07-29,23.5
12.5,107.100006,2023-07-30,23.6
12.5,107.100006,2023-07-31,23.6
12.5,107.100006,2023-08-01,23.0
12.5,107.100006,2023-08-02,23.3
12.5,107.100006,2023-08-03,23.5
12.5,107.100006,2023-08-04,23.8
12.5,107.100006,2023-08-05,24.4
12.5,107.100006,2023-08-06,24.4
12.5,107.100006,2023-08-07,24.9
12.5,107.100006,2023-08-08,24.9
12.5,107.100006,2023-08-09,25.1
12.5,107.100006,2023-08-10,25.2
12.5,107.100006,2023-08-11,25.0
12.5,107.100006,2023-08-12,24.8
12.5,107.100006,2023-08-13,25.0
12.5,107.100006,2023-08-14,24.8
12.5,107.100006,2023-08-15,24.2
12.5,107.100006,2023-08-16,24.7
12.5,107.100006,2023-08-17,24.2
12.5,107.100006,2023-08-18,24.0
12.5,107.100006,2023-08-19,24.7
12.5,107.100006,2023-08-20,24.1
12.5,107.100006,2023-08-21,23.9
12.5,107.100006,2023-08-22,24.2
12.5,107.100006,2023-08-23,24.1
12.5,107.100006,2023-08-24,24.5
12.5,107.100006,2023-08-25,24.7
12.5,107.100006,2023-08-26,24.5
12.5,107.100006,2023-08-27,23.6
12.5,107.100006,2023-08-28,24.4
12.5,107.100006,2023-08-29,23.9
12.5,107.100006,2023-08-30,23.9
12.5,107.100006,2023-08-31,23.4
12.5,107.100006,2023-09-01,23.3
12.5,107.100006,2023-09-02,23.3
12.5,107.100006,2023-09-03,24.1
12.5,107.100006,2023-09-04,24.3
12.5,107.100006,2023-09-05,23.6
12.5,107.100006,2023-09-06,24.2
12.5,107.100006,2023-09-07,24.7
12.5,107.100006,2023-09-08,24.5
12.5,107.100006,2023-09-09,24.1
12.5,107.100006,2023-09-10,23.1
12.5,107.100006,2023-09-11,23.3
12.5,107.100006,2023-09-12,23.4
12.5,107.100006,2023-09-13,22.7
12.5,107.100006,2023-09-14,22.8
12.5,107.100006,2023-09-15,23.1
12.5,107.100006,2023-09-16,23.4
12.5,107.100006,2023-09-17,23.8
12.5,107.100006,2023-09-18,24.6
12.5,107.100006,2023-09-19,24.7
12.5,107.100006,2023-09-20,24.8
12.5,107.100006,2023-09-21,23.6
12.5,107.100006,2023-09-22,24.2
12.5,107.100006,2023-09-23,24.1
12.5,107.100006,2023-09-24,23.3
12.5,107.100006,2023-09-25,23.1
12.5,107.100006,2023-09-26,23.4
12.5,107.100006,2023-09-27,22.9
12.5,107.100006,2023-09-28,23.0
12.5,107.100006,2023-09-29,24.2
12.5,107.100006,2023-09-30,23.9
12.5,107.100006,2023-10-01,23.6
12.5,107.100006,2023-10-02,23.9
12.5,107.100006,2023-10-03,22.9
12.5,107.100006,2023-10-04,24.2
12.5,107.100006,2023-10-05,24.3
12.5,107.100006,2023-10-06,24.4
12.5,107.100006,2023-10-07,24.3
12.5,107.100006,2023-10-08,23.9
12.5,107.100006,2023-10-09,23.7
12.5,107.100006,2023-10-10,24.3
12.5,107.100006,2023-10-11,24.9
12.5,107.100006,2023-10-12,24.4
12.5,107.100006,2023-10-13,23.8
12.5,107.100006,2023-10-14,23.9
12.5,107.100006,2023-10-15,23.4
12.5,107.100006,2023-10-16,23.2
12.5,107.100006,2023-10-17,24.0
12.5,107.100006,2023-10-18,23.3
12.5,107.100006,2023-10-19,23.8
12.5,107.100006,2023-10-20,24.3
12.5,107.100006,2023-10-21,24.2
12.5,107.100006,2023-10-22,24.5
12.5,107.100006,2023-10-23,23.4
12.5,107.100006,2023-10-24,23.8
12.5,107.100006,2023-10-25,22.9
12.5,107.100006,2023-10-26,23.3
12.5,107.100006,2023-10-27,24.1
12.5,107.100006,2023-10-28,24.8
12.5,107.100006,2023-10-29,24.2
12.5,107.100006,2023-10-30,24.8
12.5,107.100006,2023-10-31,24.2
12.5,107.100006,2023-11-01,24.3
12.5,107.100006,2023-11-02,23.6
12.5,107.100006,2023-11-03,24.4
12.5,107.100006,2023-11-04,24.7
12.5,107.100006,2023-11-05,24.8
12.5,107.100006,2023-11-06,24.9
12.5,107.100006,2023-11-07,23.5
12.5,107.100006,2023-11-08,24.7
12.5,107.100006,2023-11-09,24.5
12.5,107.100006,2023-11-10,24.3
12.5,107.100006,2023-11-11,24.7
12.5,107.100006,2023-11-12,24.7
12.5,107.100006,2023-11-13,25.0
12.5,107.100006,2023-11-14,24.8
12.5,107.100006,2023-11-15,24.5
12.5,107.100006,2023-11-16,24.2
12.5,107.100006,2023-11-17,22.9
12.5,107.100006,2023-11-18,22.0
12.5,107.100006,2023-11-19,22.4
12.5,107.100006,2023-11-20,22.6
12.5,107.100006,2023-11-21,23.0
12.5,107.100006,2023-11-22,23.8
12.5,107.100006,2023-11-23,23.9
12.5,107.100006,2023-11-24,22.8
12.5,107.100006,2023-11-25,23.7
12.5,107.100006,2023-11-26,24.3
12.5,107.100006,2023-11-27,23.2
12.5,107.100006,2023-11-28,23.5
12.5,107.100006,2023-11-29,25.0
12.5,107.100006,2023-11-30,25.2
12.5,107.100006,2023-12-01,25.1
12.5,107.100006,2023-12-02,24.8
12.5,107.100006,2023-12-03,23.9
12.5,107.100006,2023-12-04,24.8
12.5,107.100006,2023-12-05,25.0
12.5,107.100006,2023-12-06,25.0
12.5,107.100006,2023-12-07,24.4
12.5,107.100006,2023-12-08,24.7
12.5,107.100006,2023-12-09,24.9
12.5,107.100006,2023-12-10,25.1
12.5,107.100006,2023-12-11,25.4
12.5,107.100006,2023-12-12,25.0
12.5,107.100006,2023-12-13,24.6
12.5,107.100006,2023-12-14,25.5
12.5,107.100006,2023-12-15,25.1
12.5,107.100006,2023-12-16,25.2
12.5,107.100006,2023-12-17,25.0
12.5,107.100006,2023-12-18,24.8
12.5,107.100006,2023-12-19,25.0
12.5,107.100006,2023-12-20,23.7
12.5,107.100006,2023-12-21,22.9
12.5,107.100006,2023-12-22,21.4
12.5,107.100006,2023-12-23,20.6
12.5,107.100006,2023-12-24,21.2
12.5,107.100006,2023-12-25,21.3
12.5,107.100006,2023-12-26,22.9
12.5,107.100006,2023-12-27,23.7
12.5,107.100006,2023-12-28,24.3
12.5,107.100006,2023-12-29,24.9
12.5,107.100006,2023-12-30,25.0
12.5,107.100006,2023-12-31,24.9
12.5,107.100006,2024-01-01,24.4
12.5,107.100006,2024-01-02,24.4
12.5,107.100006,2024-01-03,23.6
12.5,107.100006,2024-01-04,23.1
12.5,107.100006,2024-01-05,23.6
12.5,107.100006,2024-01-06,24.2
12.5,107.100006,2024-01-07,24.2
12.5,107.100006,2024-01-08,24.7
12.5,107.100006,2024-01-09,25.5
12.5,107.100006,2024-01-10,24.7
12.5,107.100006,2024-01-11,24.1
12.5,107.100006,2024-01-12,23.5
12.5,107.100006,2024-01-13,23.2
12.5,107.100006,2024-01-14,23.1
12.5,107.100006,2024-01-15,23.2
12.5,107.100006,2024-01-16,23.3
12.5,107.100006,2024-01-17,23.9
12.5,107.100006,2024-01-18,24.5
12.5,107.100006,2024-01-19,24.9
12.5,107.100006,2024-01-20,25.1
12.5,107.100006,2024-01-21,24.6
12.5,107.100006,2024-01-22,24.8
12.5,107.100006,2024-01-23,23.8
12.5,107.100006,2024-01-24,22.6
12.5,107.100006,2024-01-25,22.9
12.5,107.100006,2024-01-26,22.7
12.5,107.100006,2024-01-27,23.2
12.5,107.100006,2024-01-28,23.4
12.5,107.100006,2024-01-29,23.5
12.5,107.100006,2024-01-30,24.7
12.5,107.100006,2024-01-31,25.1
12.5,107.100006,2024-02-01,25.7
12.5,107.100006,2024-02-02,25.6
12.5,107.100006,2024-02-03,26.3
12.5,107.100006,2024-02-04,26.1
12.5,107.100006,2024-02-05,26.4
12.5,107.100006,2024-02-06,26.4
12.5,107.100006,2024-02-07,25.1
12.5,107.100006,2024-02-08,24.8
12.5,107.100006,2024-02-09,25.5
12.5,107.100006,2024-02-10,24.3
12.5,107.100006,2024-02-11,22.9
12.5,107.100006,2024-02-12,23.3
12.5,107.100006,2024-02-13,24.5
12.5,107.100006,2024-02-14,25.5
12.5,107.100006,2024-02-15,26.2
12.5,107.100006,2024-02-16,25.0
12.5,107.100006,2024-02-17,25.6
12.5,107.100006,2024-02-18,26.8
12.5,107.100006,2024-02-19,27.1
12.5,107.100006,2024-02-20,26.5
12.5,107.100006,2024-02-21,26.6
12.5,107.100006,2024-02-22,26.5
12.5,107.100006,2024-02-23,27.0
12.5,107.100006,2024-02-24,26.3
12.5,107.100006,2024-02-25,25.6
12.5,107.100006,2024-02-26,26.2
12.5,107.100006,2024-02-27,25.4
12.5,107.100006,2024-02-28,26.0
12.5,107.100006,2024-02-29,26.7
12.5,107.100006,2024-03-01,26.2
12.5,107.100006,2024-03-02,25.7
12.5,107.100006,2024-03-03,26.5
12.5,107.100006,2024-03-04,26.9
12.5,107.100006,2024-03-05,27.4
12.5,107.100006,2024-03-06,28.0
12.5,107.100006,2024-03-07,28.4
12.5,107.100006,2024-03-08,27.4
12.5,107.100006,2024-03-09,27.0
12.5,107.100006,2024-03-10,27.0
12.5,107.100006,2024-03-11,27.1
12.5,107.100006,2024-03-12,27.4
12.5,107.100006,2024-03-13,26.8
12.5,107.100006,2024-03-14,26.6
12.5,107.100006,2024-03-15,27.0
12.5,107.100006,2024-03-16,27.3
12.5,107.100006,2024-03-17,27.2
12.5,107.100006,2024-03-18,27.8
12.5,107.100006,2024-03-19,27.2
12.5,107.100006,2024-03-20,26.0
12.5,107.100006,2024-03-21,25.7
12.5,107.100006,2024-03-22,26.9
12.5,107.100006,2024-03-23,27.0
12.5,107.100006,2024-03-24,27.1
12.5,107.100006,2024-03-25,27.3
12.5,107.100006,2024-03-26,28.6
12.5,107.100006,2024-03-27,28.0
12.5,107.100006,2024-03-28,26.2
12.5,107.100006,2024-03-29,26.5
12.5,107.100006,2024-03-30,26.1
12.5,107.100006,2024-03-31,26.8
12.5,107.100006,2024-04-01,27.1
12.5,107.100006,2024-04-02,26.7
12.5,107.100006,2024-04-03,27.3
12.5,107.100006,2024-04-04,27.7
12.5,107.100006,2024-04-05,27.9
12.5,107.100006,2024-04-06,27.6
12.5,107.100006,2024-04-07,28.3
12.5,107.100006,2024-04-08,29.0
12.5,107.100006,2024-04-09,28.6
12.5,107.100006,2024-04-10,28.2
12.5,107.100006,2024-04-11,28.9
12.5,107.100006,2024-04-12,29.1
12.5,107.100006,2024-04-13,29.1
12.5,107.100006,2024-04-14,28.8
12.5,107.100006,2024-04-15,28.8
12.5,107.100006,2024-04-16,29.5
12.5,107.100006,2024-04-17,27.9
12.5,107.100006,2024-04-18,27.9
12.5,107.100006,2024-04-19,28.1
12.5,107.100006,2024-04-20,27.6
12.5,107.100006,2024-04-21,27.8
12.5,107.100006,2024-04-22,28.3
12.5,107.100006,2024-04-23,29.0
12.5,107.100006,2024-04-24,29.4
12.5,107.100006,2024-04-25,29.3
12.5,107.100006,2024-04-26,28.8
12.5,107.100006,2024-04-27,29.8
12.5,107.100006,2024-04-28,28.9
12.5,107.100006,2024-04-29,29.6
12.5,107.100006,2024-04-30,29.5
12.5,107.100006,2024-05-01,29.8
12.5,107.100006,2024-05-02,27.9
12.5,107.100006,2024-05-03,27.2
12.5,107.100006,2024-05-04,27.2
12.5,107.100006,2024-05-05,27.0
12.5,107.100006,2024-05-06,27.9
12.5,107.100006,2024-05-07,28.3
12.5,107.100006,2024-05-08,28.1
12.5,107.100006,2024-05-09,27.5
12.5,107.100006,2024-05-10,28.7
12.5,107.100006,2024-05-11,28.6
12.5,107.100006,2024-05-12,27.5
12.5,107.100006,2024-05-13,27.0
12.5,107.100006,2024-05-14,28.5
12.5,107.100006,2024-05-15,27.8
12.5,107.100006,2024-05-16,26.8
12.5,107.100006,2024-05-17,25.1
12.5,107.100006,2024-05-18,26.1
12.5,107.100006,2024-05-19,26.4
12.5,107.100006,2024-05-20,25.5
12.5,107.100006,2024-05-21,24.6
12.5,107.100006,2024-05-22,26.0
12.5,107.100006,2024-05-23,25.7
12.5,107.100006,2024-05-24,26.7
12.5,107.100006,2024-05-25,26.3
12.5,107.100006,2024-05-26,25.4
12.5,107.100006,2024-05-27,26.4
12.5,107.100006,2024-05-28,25.8
12.5,107.100006,2024-05-29,25.4
12.5,107.100006,2024-05-30,24.7
12.300003,106.70001,2023-05-19,29.1
12.300003,106.70001,2023-05-20,28.7
12.300003,106.70001,2023-05-21,27.4
12.300003,106.70001,2023-05-22,27.3
12.300003,106.70001,2023-05-23,28.3
12.300003,106.70001,2023-05-24,28.4
12.300003,106.70001,2023-05-25,26.7
12.300003,106.70001,2023-05-26,27.1
12.300003,106.70001,2023-05-27,25.8
12.300003,106.70001,2023-05-28,25.1
12.300003,106.70001,2023-05-29,26.1
12.300003,106.70001,2023-05-30,26.1
12.300003,106.70001,2023-05-31,26.5
12.300003,106.70001,2023-06-01,26.3
12.300003,106.70001,2023-06-02,27.0
12.300003,106.70001,2023-06-03,27.8
12.300003,106.70001,2023-06-04,27.2
12.300003,106.70001,2023-06-05,26.5
12.300003,106.70001,2023-06-06,25.1
12.300003,106.70001,2023-06-07,25.1
12.300003,106.70001,2023-06-08,25.9
12.300003,106.70001,2023-06-09,26.1
12.300003,106.70001,2023-06-10,25.7
12.300003,106.70001,2023-06-11,25.6
12.300003,106.70001,2023-06-12,25.9
12.300003,106.70001,2023-06-13,26.6
12.300003,106.70001,2023-06-14,26.8
12.300003,106.70001,2023-06-15,27.3
12.300003,106.70001,2023-06-16,26.4
12.300003,106.70001,2023-06-17,26.1
12.300003,106.70001,2023-06-18,24.8
12.300003,106.70001,2023-06-19,27.1
12.300003,106.70001,2023-06-20,27.4
12.300003,106.70001,2023-06-21,26.6
12.300003,106.70001,2023-06-22,27.4
12.300003,106.70001,2023-06-23,28.2
12.300003,106.70001,2023-06-24,26.9
12.300003,106.70001,2023-06-25,26.6
12.300003,106.70001,2023-06-26,26.4
12.300003,106.70001,2023-06-27,26.0
12.300003,106.70001,2023-06-28,25.9
12.300003,106.70001,2023-06-29,25.8
12.300003,106.70001,2023-06-30,25.7
12.300003,106.70001,2023-07-01,25.2
12.300003,106.70001,2023-07-02,25.0
12.300003,106.70001,2023-07-03,26.4
12.300003,106.70001,2023-07-04,25.9
12.300003,106.70001,2023-07-05,26.5
12.300003,106.70001,2023-07-06,26.1
12.300003,106.70001,2023-07-07,26.9
12.300003,106.70001,2023-07-08,26.3
12.300003,106.70001,2023-07-09,25.6
12.300003,106.70001,2023-07-10,26.8
12.300003,106.70001,2023-07-11,26.8
12.300003,106.70001,2023-07-12,26.3
12.300003,106.70001,2023-07-13,26.1
12.300003,106.70001,2023-07-14,25.9
12.300003,106.70001,2023-07-15,25.9
12.300003,106.70001,2023-07-16,25.5
12.300003,106.70001,2023-07-17,25.4
12.300003,106.70001,2023-07-18,25.4
12.300003,106.70001,2023-07-19,25.7
12.300003,106.70001,2023-07-20,24.8
12.300003,106.70001,2023-07-21,25.2
12.300003,106.70001,2023-07-22,25.4
12.300003,106.70001,2023-07-23,25.1
12.300003,106.70001,2023-07-24,24.4
12.300003,106.70001,2023-07-25,25.0
12.300003,106.70001,2023-07-26,25.0
12.300003,106.70001,2023-07-27,25.3
12.300003,106.70001,2023-07-28,26.2
12.300003,106.70001,2023-07-29,25.2
12.300003,106.70001,2023-07-30,25.3
12.300003,106.70001,2023-07-31,25.5
12.300003,106.70001,2023-08-01,25.1
12.300003,106.70001,2023-08-02,25.4
12.300003,106.70001,2023-08-03,25.4
12.300003,106.70001,2023-08-04,25.4
12.300003,106.70001,2023-08-05,26.5
12.300003,106.70001,2023-08-06,26.5
12.300003,106.70001,2023-08-07,27.1
12.300003,106.70001,2023-08-08,27.1
12.300003,106.70001,2023-08-09,27.5
12.300003,106.70001,2023-08-10,27.1
12.300003,106.70001,2023-08-11,27.0
12.300003,106.70001,2023-08-12,26.9
12.300003,106.70001,2023-08-13,26.9
12.300003,106.70001,2023-08-14,26.2
12.300003,106.70001,2023-08-15,26.0
12.300003,106.70001,2023-08-16,26.3
12.300003,106.70001,2023-08-17,25.9
12.300003,106.70001,2023-08-18,25.9
12.300003,106.70001,2023-08-19,26.9
12.300003,106.70001,2023-08-20,26.0
12.300003,106.70001,2023-08-21,25.4
12.300003,106.70001,2023-08-22,26.2
12.300003,106.70001,2023-08-23,26.2
12.300003,106.70001,2023-08-24,26.5
12.300003,106.70001,2023-08-25,26.4
12.300003,106.70001,2023-08-26,26.3
12.300003,106.70001,2023-08-27,25.5
12.300003,106.70001,2023-08-28,26.1
12.300003,106.70001,2023-08-29,25.9
12.300003,106.70001,2023-08-30,25.6
12.300003,106.70001,2023-08-31,25.3
12.300003,106.70001,2023-09-01,25.2
12.300003,106.70001,2023-09-02,25.3
12.300003,106.70001,2023-09-03,25.9
12.300003,106.70001,2023-09-04,25.9
12.300003,106.70001,2023-09-05,25.1
12.300003,106.70001,2023-09-06,26.1
12.300003,106.70001,2023-09-07,26.6
12.300003,106.70001,2023-09-08,26.3
12.300003,106.70001,2023-09-09,25.9
12.300003,106.70001,2023-09-10,24.8
12.300003,106.70001,2023-09-11,25.5
12.300003,106.70001,2023-09-12,25.3
12.300003,106.70001,2023-09-13,24.6
12.300003,106.70001,2023-09-14,24.6
12.300003,106.70001,2023-09-15,25.0
12.300003,106.70001,2023-09-16,25.0
12.300003,106.70001,2023-09-17,25.6
12.300003,106.70001,2023-09-18,26.7
12.300003,106.70001,2023-09-19,27.0
12.300003,106.70001,2023-09-20,25.9
12.300003,106.70001,2023-09-21,25.2
12.300003,106.70001,2023-09-22,26.1
12.300003,106.70001,2023-09-23,26.0
12.300003,106.70001,2023-09-24,25.3
12.300003,106.70001,2023-09-25,25.4
12.300003,106.70001,2023-09-26,25.0
12.300003,106.70001,2023-09-27,24.5
12.300003,106.70001,2023-09-28,24.2
12.300003,106.70001,2023-09-29,26.4
12.300003,106.70001,2023-09-30,26.0
12.300003,106.70001,2023-10-01,25.6
12.300003,106.70001,2023-10-02,25.0
12.300003,106.70001,2023-10-03,24.1
12.300003,106.70001,2023-10-04,25.7
12.300003,106.70001,2023-10-05,25.9
12.300003,106.70001,2023-10-06,26.2
12.300003,106.70001,2023-10-07,25.9
12.300003,106.70001,2023-10-08,25.9
12.300003,106.70001,2023-10-09,25.5
12.300003,106.70001,2023-10-10,26.2
12.300003,106.70001,2023-10-11,27.0
12.300003,106.70001,2023-10-12,26.6
12.300003,106.70001,2023-10-13,25.8
12.300003,106.70001,2023-10-14,26.0
12.300003,106.70001,2023-10-15,25.2
12.300003,106.70001,2023-10-16,24.8
12.300003,106.70001,2023-10-17,25.9
12.300003,106.70001,2023-10-18,25.1
12.300003,106.70001,2023-10-19,25.8
12.300003,106.70001,2023-10-20,25.7
12.300003,106.70001,2023-10-21,26.4
12.300003,106.70001,2023-10-22,26.6
12.300003,106.70001,2023-10-23,25.3
12.300003,106.70001,2023-10-24,25.5
12.300003,106.70001,2023-10-25,24.6
12.300003,106.70001,2023-10-26,25.3
12.300003,106.70001,2023-10-27,26.2
12.300003,106.70001,2023-10-28,26.3
12.300003,106.70001,2023-10-29,25.9
12.300003,106.70001,2023-10-30,26.6
12.300003,106.70001,2023-10-31,26.3
12.300003,106.70001,2023-11-01,26.6
12.300003,106.70001,2023-11-02,25.4
12.300003,106.70001,2023-11-03,26.9
12.300003,106.70001,2023-11-04,26.7
12.300003,106.70001,2023-11-05,26.9
12.300003,106.70001,2023-11-06,27.0
12.300003,106.70001,2023-11-07,26.1
12.300003,106.70001,2023-11-08,26.6
12.300003,106.70001,2023-11-09,26.0
12.300003,106.70001,2023-11-10,26.2
12.300003,106.70001,2023-11-11,26.9
12.300003,106.70001,2023-11-12,26.8
12.300003,106.70001,2023-11-13,27.4
12.300003,106.70001,2023-11-14,27.3
12.300003,106.70001,2023-11-15,26.7
12.300003,106.70001,2023-11-16,26.6
12.300003,106.70001,2023-11-17,25.7
12.300003,106.70001,2023-11-18,24.5
12.300003,106.70001,2023-11-19,24.9
12.300003,106.70001,2023-11-20,25.2
12.300003,106.70001,2023-11-21,25.4
12.300003,106.70001,2023-11-22,26.3
12.300003,106.70001,2023-11-23,26.4
12.300003,106.70001,2023-11-24,26.0
12.300003,106.70001,2023-11-25,26.4
12.300003,106.70001,2023-11-26,26.9
12.300003,106.70001,2023-11-27,25.9
12.300003,106.70001,2023-11-28,26.3
12.300003,106.70001,2023-11-29,27.9
12.300003,106.70001,2023-11-30,27.8
12.300003,106.70001,2023-12-01,27.7
12.300003,106.70001,2023-12-02,27.6
12.300003,106.70001,2023-12-03,26.4
12.300003,106.70001,2023-12-04,27.5
12.300003,106.70001,2023-12-05,27.6
12.300003,106.70001,2023-12-06,27.9
12.300003,106.70001,2023-12-07,27.3
12.300003,106.70001,2023-12-08,27.2
12.300003,106.70001,2023-12-09,27.3
12.300003,106.70001,2023-12-10,27.4
12.300003,106.70001,2023-12-11,27.5
12.300003,106.70001,2023-12-12,27.7
12.300003,106.70001,2023-12-13,27.5
12.300003,106.70001,2023-12-14,28.4
12.300003,106.70001,2023-12-15,28.0
12.300003,106.70001,2023-12-16,28.1
12.300003,106.70001,2023-12-17,27.8
12.300003,106.70001,2023-12-18,27.8
12.300003,106.70001,2023-12-19,28.0
12.300003,106.70001,2023-12-20,26.8
12.300003,106.70001,2023-12-21,26.1
12.300003,106.70001,2023-12-22,24.9
12.300003,106.70001,2023-12-23,23.6
12.300003,106.70001,2023-12-24,24.1
12.300003,106.70001,2023-12-25,24.4
12.300003,106.70001,2023-12-26,26.0
12.300003,106.70001,2023-12-27,26.9
12.300003,106.70001,2023-12-28,27.3
12.300003,106.70001,2023-12-29,28.0
12.300003,106.70001,2023-12-30,28.1
12.300003,106.70001,2023-12-31,28.0
12.300003,106.70001,2024-01-01,27.6
12.300003,106.70001,2024-01-02,27.6
12.300003,106.70001,2024-01-03,27.0
12.300003,106.70001,2024-01-04,26.6
12.300003,106.70001,2024-01-05,26.6
12.300003,106.70001,2024-01-06,27.4
12.300003,106.70001,2024-01-07,27.4
12.300003,106.70001,2024-01-08,27.6
12.300003,106.70001,2024-01-09,27.6
12.300003,106.70001,2024-01-10,27.8
12.300003,106.70001,2024-01-11,27.1
12.300003,106.70001,2024-01-12,26.7
12.300003,106.70001,2024-01-13,26.3
12.300003,106.70001,2024-01-14,26.1
12.300003,106.70001,2024-01-15,26.5
12.300003,106.70001,2024-01-16,26.5
12.300003,106.70001,2024-01-17,26.9
12.300003,106.70001,2024-01-18,27.4
12.300003,106.70001,2024-01-19,27.4
12.300003,106.70001,2024-01-20,27.3
12.300003,106.70001,2024-01-21,27.5
12.300003,106.70001,2024-01-22,27.7
12.300003,106.70001,2024-01-23,27.1
12.300003,106.70001,2024-01-24,26.0
12.300003,106.70001,2024-01-25,26.2
12.300003,106.70001,2024-01-26,26.1
12.300003,106.70001,2024-01-27,26.5
12.300003,106.70001,2024-01-28,26.7
12.300003,106.70001,2024-01-29,26.7
12.300003,106.70001,2024-01-30,27.0
12.300003,106.70001,2024-01-31,27.4
12.300003,106.70001,2024-02-01,27.6
12.300003,106.70001,2024-02-02,27.5
12.300003,106.70001,2024-02-03,28.4
12.300003,106.70001,2024-02-04,27.7
12.300003,106.70001,2024-02-05,28.4
12.300003,106.70001,2024-02-06,28.0
12.300003,106.70001,2024-02-07,27.2
12.300003,106.70001,2024-02-08,26.7
12.300003,106.70001,2024-02-09,28.3
12.300003,106.70001,2024-02-10,27.4
12.300003,106.70001,2024-02-11,26.1
12.300003,106.70001,2024-02-12,26.5
12.300003,106.70001,2024-02-13,27.7
12.300003,106.70001,2024-02-14,28.1
12.300003,106.70001,2024-02-15,29.1
12.300003,106.70001,2024-02-16,28.4
12.300003,106.70001,2024-02-17,27.9
12.300003,106.70001,2024-02-18,28.7
12.300003,106.70001,2024-02-19,28.9
12.300003,106.70001,2024-02-20,28.4
12.300003,106.70001,2024-02-21,28.2
12.300003,106.70001,2024-02-22,27.9
12.300003,106.70001,2024-02-23,28.6
12.300003,106.70001,2024-02-24,29.0
12.300003,106.70001,2024-02-25,28.7
12.300003,106.70001,2024-02-26,28.7
12.300003,106.70001,2024-02-27,28.6
12.300003,106.70001,2024-02-28,29.1
12.300003,106.70001,2024-02-29,29.3
12.300003,106.70001,2024-03-01,29.6
12.300003,106.70001,2024-03-02,29.0
12.300003,106.70001,2024-03-03,29.5
12.300003,106.70001,2024-03-04,28.8
12.300003,106.70001,2024-03-05,29.3
12.300003,106.70001,2024-03-06,29.8
12.300003,106.70001,2024-03-07,30.1
12.300003,106.70001,2024-03-08,30.0
12.300003,106.70001,2024-03-09,29.8
12.300003,106.70001,2024-03-10,29.6
12.300003,106.70001,2024-03-11,30.0
12.300003,106.70001,2024-03-12,29.8
12.300003,106.70001,2024-03-13,28.6
12.300003,106.70001,2024-03-14,28.5
12.300003,106.70001,2024-03-15,28.9
